Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Sales_Lag1,Sales_RollingMean4,WeekOfYear,IsThanksgiving,Predicted_Sales,Recommendation
35,2012-06-22,911696.0,0,73.23,3.564,142.1606464,8.876,2012,6,25,848289.41,869016.7775000001,25,0,860651.3317941162,Maintain current stock and price
35,2012-06-29,892133.41,0,73.94,3.506,142.1920381,8.876,2012,6,26,911696.0,891398.985,26,0,911486.6949842209,Maintain current stock and price
35,2012-07-06,985479.64,0,82.08,3.475,142.2234298,8.839,2012,7,27,892133.41,881383.4575,27,0,881785.2474271577,Maintain current stock and price
35,2012-07-13,825763.48,0,78.95,3.523,142.2548214,8.839,2012,7,28,985479.64,909399.615,28,0,962820.8538550779,Increase stock (demand rising)
35,2012-07-20,841224.74,0,78.64,3.567,142.2337569,8.839,2012,7,29,825763.48,903768.1325000001,29,0,870162.7989662751,Maintain current stock and price
35,2012-07-27,808030.15,0,76.01,3.647,142.2126924,8.839,2012,7,30,841224.74,886150.3175,30,0,871128.4301603284,Maintain current stock and price
35,2012-08-03,866216.36,0,75.22,3.654,142.1916279,8.839,2012,8,31,808030.15,865124.5025,31,0,836104.9826522124,Maintain current stock and price
35,2012-08-10,888368.8,0,78.44,3.722,142.1705634,8.839,2012,8,32,866216.36,835308.6825000001,32,0,844823.4657006193,Maintain current stock and price
35,2012-08-17,887979.47,0,76.51,3.807,142.2157385,8.839,2012,8,33,888368.8,850960.0125,33,0,863688.4013348268,Maintain current stock and price
35,2012-08-24,895274.72,0,72.93,3.834,142.3105933,8.839,2012,8,34,887979.47,862648.6950000001,34,0,868809.2705209367,Maintain current stock and price
35,2012-08-31,931278.97,0,75.0,3.867,142.4054482,8.839,2012,8,35,895274.72,884459.8375,35,0,908719.0046337679,Maintain current stock and price
35,2012-09-07,984833.35,1,76.0,3.911,142.500303,8.839,2012,9,36,931278.97,900725.49,36,0,931137.9106054105,Maintain current stock and price
35,2012-09-14,821568.64,0,68.72,3.948,142.5938833,8.839,2012,9,37,984833.35,924841.6275,37,0,966952.4270039324,Maintain current stock and price
35,2012-09-21,772302.94,0,66.1,4.038,142.6798167,8.839,2012,9,38,821568.64,908238.92,38,0,886655.9636277177,Maintain current stock and price
35,2012-09-28,814099.86,0,64.92,3.997,142.76575,8.839,2012,9,39,772302.94,877495.975,39,0,839997.2828388332,Maintain current stock and price
35,2012-10-05,866064.4,0,64.5,3.985,142.8516833,8.665,2012,10,40,814099.86,848201.1974999999,40,0,828829.0662299369,Maintain current stock and price
35,2012-10-12,873643.14,0,55.4,4.0,142.9376167,8.665,2012,10,41,866064.4,818508.96,41,0,823412.741516094,Maintain current stock and price
35,2012-10-19,829284.67,0,56.53,3.969,142.8633629,8.665,2012,10,42,873643.14,831527.585,42,0,845176.3793887186,Maintain current stock and price
35,2012-10-26,865137.6,0,58.99,3.882,142.7624113,8.665,2012,10,43,829284.67,845773.0175000001,43,0,833416.9039553318,Maintain current stock and price
36,2012-04-06,331026.11,0,73.95,3.934,220.1204125,6.989,2012,4,14,304144.9,319009.54000000004,14,0,315350.8838197862,Maintain current stock and price
36,2012-04-13,339407.94,0,72.54,3.919,220.1953389,6.989,2012,4,15,331026.11,322097.335,15,0,314915.4763736867,Maintain current stock and price
36,2012-04-20,323915.32,0,70.87,3.918,220.2483937,6.989,2012,4,16,339407.94,323112.865,16,0,316792.2781436328,Maintain current stock and price
36,2012-04-27,308389.82,0,70.06,3.888,220.3014485,6.989,2012,4,17,323915.32,324623.5675,17,0,313726.8519857943,Maintain current stock and price
36,2012-05-04,312467.52,0,77.17,3.835,220.3545033,6.989,2012,5,18,308389.82,325684.7975,18,0,318381.0338734308,Maintain current stock and price
36,2012-05-11,330518.34,0,76.55,3.764,220.4075581,6.989,2012,5,19,312467.52,321045.15,19,0,317424.45059719885,Maintain current stock and price
36,2012-05-18,324801.13,0,73.7,3.713,220.4252149,6.989,2012,5,20,330518.34,318822.75,20,0,314689.5687583195,Maintain current stock and price
36,2012-05-25,306098.17,0,78.94,3.636,220.4287124,6.989,2012,5,21,324801.13,319044.2025,21,0,314087.3583891902,Maintain current stock and price
36,2012-06-01,306005.53,0,80.74,3.567,220.4322099,6.989,2012,6,22,306098.17,318471.29,22,0,316433.4187388373,Maintain current stock and price
36,2012-06-08,338273.38,0,81.5,3.513,220.4357073,6.989,2012,6,23,306005.53,316855.7925,23,0,317384.9913298904,Maintain current stock and price
36,2012-06-15,333146.88,0,82.15,3.407,220.4494148,6.989,2012,6,24,338273.38,318794.5525,24,0,316495.31104413496,Maintain current stock and price
36,2012-06-22,306411.01,0,80.4,3.358,220.4886472,6.989,2012,6,25,333146.88,320880.99,25,0,316956.06909460307,Maintain current stock and price
36,2012-06-29,291530.43,0,86.68,3.273,220.5278796,6.989,2012,6,26,306411.01,320959.2,26,0,318903.5270499469,Maintain current stock and price
36,2012-07-06,306578.89,0,81.52,3.232,220.567112,6.623,2012,7,27,291530.43,317340.42500000005,27,0,311343.08052581863,Maintain current stock and price
36,2012-07-13,298337.41,0,78.15,3.245,220.6063444,6.623,2012,7,28,306578.89,309416.8025,28,0,315471.6329200382,Maintain current stock and price
36,2012-07-20,303289.55,0,81.76,3.301,220.6148749,6.623,2012,7,29,298337.41,300714.435,29,0,314735.86473684246,Maintain current stock and price
36,2012-07-27,279643.43,0,84.0,3.392,220.6234054,6.623,2012,7,30,303289.55,299934.07,30,0,315541.35398079635,Increase stock (demand rising)
36,2012-08-03,304989.97,0,85.56,3.404,220.6319358,6.623,2012,8,31,279643.43,296962.32,31,0,310197.2775187239,Maintain current stock and price
36,2012-08-10,298947.51,0,84.41,3.49,220.6404663,6.623,2012,8,32,304989.97,296565.08999999997,32,0,311819.91482526227,Increase stock (demand rising)
36,2012-08-17,314607.22,0,85.89,3.571,220.7199609,6.623,2012,8,33,298947.51,296717.615,33,0,315944.11571344343,Increase stock (demand rising)
36,2012-08-24,282545.55,0,81.26,3.574,220.8526787,6.623,2012,8,34,314607.22,299547.0325,34,0,315925.6592617829,Increase stock (demand rising)
36,2012-08-31,282647.48,0,84.79,3.608,220.9853964,6.623,2012,8,35,282545.55,300272.5625,35,0,312523.43110655475,Maintain current stock and price
36,2012-09-07,293728.57,1,84.19,3.697,221.1181142,6.623,2012,9,36,282647.48,294686.94,36,0,310659.28260126093,Increase stock (demand rising)
36,2012-09-14,301893.63,0,78.16,3.692,221.2601207,6.623,2012,9,37,293728.57,293382.205,37,0,308449.74332609144,Increase stock (demand rising)
36,2012-09-21,293804.45,0,75.98,3.709,221.4578604,6.623,2012,9,38,301893.63,290203.8075,38,0,307731.80708594236,Increase stock (demand rising)
36,2012-09-28,270677.98,0,79.49,3.66,221.6556,6.623,2012,9,39,293804.45,293018.5325,39,0,306093.44640204107,Maintain current stock and price
36,2012-10-05,277137.86,0,73.57,3.611,221.8533396,6.228,2012,10,40,270677.98,290026.1575,40,0,308438.25060616375,Increase stock (demand rising)
36,2012-10-12,300236.85,0,71.28,3.576,222.0510793,6.228,2012,10,41,277137.86,285878.48,41,0,307715.2347872882,Increase stock (demand rising)
36,2012-10-19,287360.05,0,74.06,3.57,222.0951719,6.228,2012,10,42,300236.85,285464.28500000003,42,0,308544.4444944955,Increase stock (demand rising)
36,2012-10-26,272489.41,0,74.39,3.494,222.1136566,6.228,2012,10,43,287360.05,283853.185,43,0,305523.9496869775,Increase stock (demand rising)
37,2012-04-06,564848.78,0,73.95,3.891,220.1204125,6.989,2012,4,14,533734.94,518786.94,14,0,528646.1307794411,Maintain current stock and price
37,2012-04-13,506973.17,0,72.54,3.891,220.1953389,6.989,2012,4,15,564848.78,526014.8225,15,0,544453.7575549561,Maintain current stock and price
37,2012-04-20,523483.19,0,70.87,3.877,220.2483937,6.989,2012,4,16,506973.17,531611.03,16,0,520428.06113514653,Maintain current stock and price
37,2012-04-27,528807.45,0,70.06,3.814,220.3014485,6.989,2012,4,17,523483.19,532260.02,17,0,524895.8838863694,Maintain current stock and price
37,2012-05-04,535311.64,0,77.17,3.749,220.3545033,6.989,2012,5,18,528807.45,531028.1475,18,0,522082.72986335924,Maintain current stock and price
37,2012-05-11,527983.04,0,76.55,3.688,220.4075581,6.989,2012,5,19,535311.64,523643.8625,19,0,525939.3082148772,Maintain current stock and price
37,2012-05-18,534847.96,0,73.7,3.63,220.4252149,6.989,2012,5,20,527983.04,528896.3300000001,20,0,519483.23373205593,Maintain current stock and price
37,2012-05-25,540625.79,0,78.94,3.561,220.4287124,6.989,2012,5,21,534847.96,531737.5225,21,0,525541.0494685009,Maintain current stock and price
37,2012-06-01,531811.85,0,80.74,3.501,220.4322099,6.989,2012,6,22,540625.79,534692.1074999999,22,0,534850.2545740313,Maintain current stock and price
37,2012-06-08,528940.78,0,81.5,3.452,220.4357073,6.989,2012,6,23,531811.85,533817.16,23,0,522812.1476358304,Maintain current stock and price
37,2012-06-15,508573.16,0,82.15,3.393,220.4494148,6.989,2012,6,24,528940.78,534056.595,24,0,519560.85286164825,Maintain current stock and price
37,2012-06-22,484032.75,0,80.4,3.346,220.4886472,6.989,2012,6,25,508573.16,527487.895,25,0,516965.1411278695,Maintain current stock and price
37,2012-06-29,508309.81,0,86.68,3.286,220.5278796,6.989,2012,6,26,484032.75,513339.635,26,0,505740.240716125,Maintain current stock and price
37,2012-07-06,519498.32,0,81.52,3.227,220.567112,6.623,2012,7,27,508309.81,507464.125,27,0,516714.71076899767,Maintain current stock and price
37,2012-07-13,506005.47,0,78.15,3.256,220.6063444,6.623,2012,7,28,519498.32,505103.51,28,0,519201.49868854356,Maintain current stock and price
37,2012-07-20,503744.56,0,81.76,3.311,220.6148749,6.623,2012,7,29,506005.47,504461.58749999997,29,0,516540.92902225675,Maintain current stock and price
37,2012-07-27,514489.17,0,84.0,3.407,220.6234054,6.623,2012,7,30,503744.56,509389.54,30,0,514236.4758459037,Maintain current stock and price
37,2012-08-03,521959.28,0,85.56,3.417,220.6319358,6.623,2012,8,31,514489.17,510934.38,31,0,519120.89714613504,Maintain current stock and price
37,2012-08-10,500964.59,0,84.41,3.494,220.6404663,6.623,2012,8,32,521959.28,511549.62,32,0,518821.8854879932,Maintain current stock and price
37,2012-08-17,509633.71,0,85.89,3.571,220.7199609,6.623,2012,8,33,500964.59,510289.4,33,0,513855.6035132751,Maintain current stock and price
37,2012-08-24,522665.04,0,81.26,3.62,220.8526787,6.623,2012,8,34,509633.71,511761.6875,34,0,517024.1877977713,Maintain current stock and price
37,2012-08-31,538344.1,0,84.79,3.638,220.9853964,6.623,2012,8,35,522665.04,513805.655,35,0,519019.89843329805,Maintain current stock and price
37,2012-09-07,526838.14,1,84.19,3.73,221.1181142,6.623,2012,9,36,538344.1,517901.86,36,0,533351.2377304459,Maintain current stock and price
37,2012-09-14,514651.74,0,78.16,3.717,221.2601207,6.623,2012,9,37,526838.14,524370.2475,37,0,520598.6355383034,Maintain current stock and price
37,2012-09-21,521320.98,0,75.98,3.721,221.4578604,6.623,2012,9,38,514651.74,525624.755,38,0,519388.92890856287,Maintain current stock and price
37,2012-09-28,527953.14,0,79.49,3.666,221.6556,6.623,2012,9,39,521320.98,525288.74,39,0,518944.19528034783,Maintain current stock and price
37,2012-10-05,546122.37,0,73.57,3.617,221.8533396,6.228,2012,10,40,527953.14,522691.0,40,0,524107.21504357306,Maintain current stock and price
37,2012-10-12,521810.75,0,71.28,3.601,222.0510793,6.228,2012,10,41,546122.37,527512.0575,41,0,545494.0482742878,Maintain current stock and price
37,2012-10-19,551969.1,0,74.06,3.594,222.0951719,6.228,2012,10,42,521810.75,529301.81,42,0,522343.9700119032,Maintain current stock and price
37,2012-10-26,534738.43,0,74.39,3.506,222.1136566,6.228,2012,10,43,551969.1,536963.84,43,0,545895.5164684855,Maintain current stock and price
38,2012-04-06,499267.66,0,64.05,4.121,131.0375484,11.627,2012,4,14,408679.36,425598.37,14,0,431823.24779225694,Maintain current stock and price
38,2012-04-13,435790.74,0,64.28,4.254,131.108,11.627,2012,4,15,499267.66,437217.15249999997,15,0,476929.96558598126,Increase stock (demand rising)
38,2012-04-20,401615.8,0,66.73,4.222,131.1173333,11.627,2012,4,16,435790.74,439048.56,16,0,432375.382418017,Maintain current stock and price
38,2012-04-27,419964.77,0,77.99,4.193,131.1266667,11.627,2012,4,17,401615.8,436338.38999999996,17,0,425513.716964103,Maintain current stock and price
38,2012-05-04,491755.69,0,76.03,4.171,131.136,11.627,2012,5,18,419964.77,439159.7425,18,0,428513.3033863606,Maintain current stock and price
38,2012-05-11,429914.6,0,77.27,4.186,131.1453333,11.627,2012,5,19,491755.69,437281.75,19,0,451246.37266975455,Maintain current stock and price
38,2012-05-18,412314.71,0,84.51,4.11,131.0983226,11.627,2012,5,20,429914.6,435812.715,20,0,429459.2999639247,Maintain current stock and price
38,2012-05-25,422810.12,0,83.84,4.293,131.0287742,11.627,2012,5,21,412314.71,438487.4425,21,0,430333.48129484116,Maintain current stock and price
38,2012-06-01,435579.7,0,78.11,4.277,130.9592258,11.627,2012,6,22,422810.12,439198.78,22,0,430756.85821747425,Maintain current stock and price
38,2012-06-08,448110.25,0,84.83,4.103,130.8896774,11.627,2012,6,23,435579.7,425154.78250000003,23,0,432395.8734162424,Maintain current stock and price
38,2012-06-15,430222.07,0,85.94,4.144,130.8295333,11.627,2012,6,24,448110.25,429703.695,24,0,447040.1856658034,Maintain current stock and price
38,2012-06-22,405938.35,0,91.61,4.014,130.7929,11.627,2012,6,25,430222.07,434180.53500000003,25,0,430587.38643279066,Maintain current stock and price
38,2012-06-29,404634.36,0,90.47,3.875,130.7562667,11.627,2012,6,26,405938.35,429962.59249999997,26,0,431664.9968608227,Maintain current stock and price
38,2012-07-06,471086.22,0,89.13,3.765,130.7196333,10.926,2012,7,27,404634.36,422226.25749999995,27,0,418170.8976391705,Maintain current stock and price
38,2012-07-13,416036.75,0,95.61,3.723,130.683,10.926,2012,7,28,471086.22,427970.25,28,0,457671.9494035061,Increase stock (demand rising)
38,2012-07-20,441683.74,0,85.53,3.726,130.7012903,10.926,2012,7,29,416036.75,424423.92000000004,29,0,426459.56196209835,Maintain current stock and price
38,2012-07-27,407186.47,0,93.47,3.769,130.7195806,10.926,2012,7,30,441683.74,433360.26749999996,30,0,439770.1718586063,Maintain current stock and price
38,2012-08-03,469311.17,0,88.16,3.76,130.737871,10.926,2012,8,31,407186.47,433998.29500000004,31,0,432259.15314061113,Maintain current stock and price
38,2012-08-10,436690.13,0,95.91,3.811,130.7561613,10.926,2012,8,32,469311.17,433554.5325,32,0,446116.55151195236,Maintain current stock and price
38,2012-08-17,411866.46,0,94.87,4.002,130.7909677,10.926,2012,8,33,436690.13,438717.87749999994,33,0,433368.77265307883,Maintain current stock and price
38,2012-08-24,397428.22,0,85.32,4.055,130.8381613,10.926,2012,8,34,411866.46,431263.5575,34,0,431227.5730826136,Maintain current stock and price
38,2012-08-31,424904.95,0,89.78,4.093,130.8853548,10.926,2012,8,35,397428.22,428823.995,35,0,427303.2780628072,Maintain current stock and price
38,2012-09-07,490274.82,1,88.52,4.124,130.9325484,10.926,2012,9,36,424904.95,417722.44,36,0,405022.65604047733,Maintain current stock and price
38,2012-09-14,430944.39,0,83.64,4.133,130.9776667,10.926,2012,9,37,490274.82,431118.61250000005,37,0,456153.81729894236,Increase stock (demand rising)
38,2012-09-21,409600.98,0,82.97,4.125,131.0103333,10.926,2012,9,38,430944.39,435888.09500000003,38,0,431822.50601874845,Maintain current stock and price
38,2012-09-28,398468.08,0,81.22,3.966,131.043,10.926,2012,9,39,409600.98,438931.28500000003,39,0,431179.2268323693,Maintain current stock and price
38,2012-10-05,458479.01,0,81.61,3.966,131.0756667,10.199,2012,10,40,398468.08,432322.0675,40,0,427082.6100223942,Maintain current stock and price
38,2012-10-12,437320.66,0,71.74,4.468,131.1083333,10.199,2012,10,41,458479.01,424373.11500000005,41,0,446884.41547630995,Increase stock (demand rising)
38,2012-10-19,428806.46,0,68.66,4.449,131.1499677,10.199,2012,10,42,437320.66,425967.1825,42,0,434872.70111332805,Maintain current stock and price
38,2012-10-26,417290.38,0,65.95,4.301,131.1930968,10.199,2012,10,43,428806.46,430768.5525,43,0,432959.0775650921,Maintain current stock and price
39,2012-04-06,1764847.94,0,73.49,3.891,220.1204125,6.989,2012,4,14,1499727.02,1490626.4525000001,14,0,1464495.5280081863,Maintain current stock and price
39,2012-04-13,1580732.73,0,71.59,3.891,220.1953389,6.989,2012,4,15,1764847.94,1564147.35,15,0,1528962.6045499032,Maintain current stock and price
39,2012-04-20,1433391.04,0,70.04,3.877,220.2483937,6.989,2012,4,16,1580732.73,1578725.2650000001,16,0,1556928.1611802212,Maintain current stock and price
39,2012-04-27,1456997.2,0,69.11,3.814,220.3014485,6.989,2012,4,17,1433391.04,1569674.6825,17,0,1528674.3962458423,Maintain current stock and price
39,2012-05-04,1512227.34,0,77.15,3.749,220.3545033,6.989,2012,5,18,1456997.2,1558992.2275,18,0,1507398.0996438093,Maintain current stock and price
39,2012-05-11,1470792.41,0,75.52,3.688,220.4075581,6.989,2012,5,19,1512227.34,1495837.0775000001,19,0,1469561.5192924603,Maintain current stock and price
39,2012-05-18,1522978.54,0,72.36,3.63,220.4252149,6.989,2012,5,20,1470792.41,1468351.9974999998,20,0,1460008.845941662,Maintain current stock and price
39,2012-05-25,1596036.66,0,78.31,3.561,220.4287124,6.989,2012,5,21,1522978.54,1490748.8724999998,21,0,1474549.6574965275,Maintain current stock and price
39,2012-06-01,1640476.77,0,80.33,3.501,220.4322099,6.989,2012,6,22,1596036.66,1525508.7375,22,0,1480969.6833060626,Maintain current stock and price
39,2012-06-08,1623442.24,0,81.12,3.452,220.4357073,6.989,2012,6,23,1640476.77,1557571.0949999997,23,0,1527547.3399598538,Maintain current stock and price
39,2012-06-15,1587499.82,0,81.33,3.393,220.4494148,6.989,2012,6,24,1623442.24,1595733.5525,24,0,1588035.9700345425,Maintain current stock and price
39,2012-06-22,1532316.79,0,79.84,3.346,220.4886472,6.989,2012,6,25,1587499.82,1611863.8725,25,0,1582019.3635021148,Maintain current stock and price
39,2012-06-29,1492388.98,0,85.72,3.286,220.5278796,6.989,2012,6,26,1532316.79,1595933.905,26,0,1577492.7821492308,Maintain current stock and price
39,2012-07-06,1659221.99,0,81.05,3.227,220.567112,6.623,2012,7,27,1492388.98,1558911.9575,27,0,1506470.599446999,Maintain current stock and price
39,2012-07-13,1471261.76,0,78.16,3.256,220.6063444,6.623,2012,7,28,1659221.99,1567856.895,28,0,1544463.1437514045,Maintain current stock and price
39,2012-07-20,1582168.27,0,80.32,3.311,220.6148749,6.623,2012,7,29,1471261.76,1538797.38,29,0,1491045.703961568,Maintain current stock and price
39,2012-07-27,1487797.54,0,82.89,3.407,220.6234054,6.623,2012,7,30,1582168.27,1551260.25,30,0,1515925.3615705702,Maintain current stock and price
39,2012-08-03,1608277.74,0,84.05,3.417,220.6319358,6.623,2012,8,31,1487797.54,1550112.39,31,0,1505533.7908520137,Maintain current stock and price
39,2012-08-10,1641867.92,0,83.47,3.494,220.6404663,6.623,2012,8,32,1608277.74,1537376.3275000001,32,0,1508503.5427902518,Maintain current stock and price
39,2012-08-17,1720221.91,0,84.72,3.571,220.7199609,6.623,2012,8,33,1641867.92,1580027.8675000002,33,0,1593862.0589713594,Maintain current stock and price
39,2012-08-24,1724669.75,0,80.49,3.62,220.8526787,6.623,2012,8,34,1720221.91,1614541.2774999999,34,0,1599675.021703449,Maintain current stock and price
39,2012-08-31,1710923.94,0,83.72,3.638,220.9853964,6.623,2012,8,35,1724669.75,1673759.33,35,0,1688510.134915186,Maintain current stock and price
39,2012-09-07,1609811.75,1,83.71,3.73,221.1181142,6.623,2012,9,36,1710923.94,1699420.88,36,0,1746185.75685965,Maintain current stock and price
39,2012-09-14,1447614.08,0,76.71,3.717,221.2601207,6.623,2012,9,37,1609811.75,1691406.8375,37,0,1661424.9950484997,Maintain current stock and price
39,2012-09-21,1555672.51,0,73.58,3.721,221.4578604,6.623,2012,9,38,1447614.08,1623254.88,38,0,1565352.7278306049,Maintain current stock and price
39,2012-09-28,1495607.07,0,78.04,3.666,221.6556,6.623,2012,9,39,1555672.51,1581005.5699999998,39,0,1587081.6995120826,Maintain current stock and price
39,2012-10-05,1574408.67,0,72.05,3.617,221.8533396,6.228,2012,10,40,1495607.07,1527176.3525,40,0,1463908.6887181287,Maintain current stock and price
39,2012-10-12,1494417.07,0,69.88,3.601,222.0510793,6.228,2012,10,41,1574408.67,1518325.5825,41,0,1478387.7602005207,Maintain current stock and price
39,2012-10-19,1577486.33,0,71.45,3.594,222.0951719,6.228,2012,10,42,1494417.07,1530026.33,42,0,1469297.2827308548,Maintain current stock and price
39,2012-10-26,1569502.0,0,72.9,3.506,222.1136566,6.228,2012,10,43,1577486.33,1535479.7850000001,43,0,1506274.002424977,Maintain current stock and price
40,2012-04-06,1132064.23,0,36.54,3.957,137.7970968,4.125,2012,4,14,871945.64,890456.1375000001,14,0,908729.299946997,Maintain current stock and price
40,2012-04-13,857811.17,0,40.65,4.025,137.868,4.125,2012,4,15,1132064.23,934913.7275,15,0,970138.8161544995,Maintain current stock and price
40,2012-04-20,896979.93,0,55.3,4.046,137.9230667,4.125,2012,4,16,857811.17,926577.975,16,0,917203.0876772223,Maintain current stock and price
40,2012-04-27,875372.91,0,47.51,4.023,137.9781333,4.125,2012,4,17,896979.93,939700.2425,17,0,926022.991791473,Maintain current stock and price
40,2012-05-04,993311.59,0,44.47,3.991,138.0332,4.125,2012,5,18,875372.91,940557.06,18,0,926327.9132223399,Maintain current stock and price
40,2012-05-11,967729.35,0,52.06,3.947,138.0882667,4.125,2012,5,19,993311.59,905868.9,19,0,954539.8138535613,Increase stock (demand rising)
40,2012-05-18,896295.41,0,57.59,3.899,138.1065806,4.125,2012,5,20,967729.35,933348.4450000001,20,0,941899.4560762079,Maintain current stock and price
40,2012-05-25,991054.49,0,65.25,3.85,138.1101935,4.125,2012,5,21,896295.41,933177.315,21,0,917310.3124730842,Maintain current stock and price
40,2012-06-01,1037464.27,0,64.75,3.798,138.1138065,4.125,2012,6,22,991054.49,962097.71,22,0,991079.6968171606,Maintain current stock and price
40,2012-06-08,1079386.88,0,55.78,3.746,138.1174194,4.125,2012,6,23,1037464.27,973135.88,23,0,987052.469654126,Maintain current stock and price
40,2012-06-15,977950.28,0,63.39,3.683,138.1295333,4.125,2012,6,24,1079386.88,1001050.2625,24,0,997257.3096688739,Maintain current stock and price
40,2012-06-22,1033552.18,0,69.32,3.629,138.1629,4.125,2012,6,25,977950.28,1021463.98,25,0,992491.0133311539,Maintain current stock and price
40,2012-06-29,988764.84,0,64.42,3.577,138.1962667,4.125,2012,6,26,1033552.18,1032088.4025,26,0,1037193.9914019274,Maintain current stock and price
40,2012-07-06,1182901.56,0,69.08,3.538,138.2296333,4.156,2012,7,27,988764.84,1019913.5449999999,27,0,994991.6369709868,Maintain current stock and price
40,2012-07-13,979848.71,0,67.48,3.561,138.263,4.156,2012,7,28,1182901.56,1045792.2150000001,28,0,1041611.9701642257,Maintain current stock and price
40,2012-07-20,968502.38,0,70.45,3.61,138.2331935,4.156,2012,7,29,979848.71,1046266.8225,29,0,1023654.8731722276,Maintain current stock and price
40,2012-07-27,954396.85,0,67.88,3.701,138.2033871,4.156,2012,7,30,968502.38,1030004.3725,30,0,980076.4870661527,Maintain current stock and price
40,2012-08-03,1068346.76,0,70.15,3.698,138.1735806,4.156,2012,8,31,954396.85,1021412.375,31,0,974888.403584408,Maintain current stock and price
40,2012-08-10,1007906.43,0,70.09,3.772,138.1437742,4.156,2012,8,32,1068346.76,992773.6749999999,32,0,990541.584974596,Maintain current stock and price
40,2012-08-17,969387.48,0,69.41,3.84,138.1857097,4.156,2012,8,33,1007906.43,999788.1050000001,33,0,997865.6956581543,Maintain current stock and price
40,2012-08-24,945318.47,0,63.91,3.874,138.2814516,4.156,2012,8,34,969387.48,1000009.38,34,0,986025.2759675952,Maintain current stock and price
40,2012-08-31,987264.67,0,66.11,3.884,138.3771935,4.156,2012,8,35,945318.47,997739.7849999999,35,0,978921.3185693155,Maintain current stock and price
40,2012-09-07,1088248.4,1,65.06,3.921,138.4729355,4.156,2012,9,36,987264.67,977469.2625,36,0,1005047.0399222034,Maintain current stock and price
40,2012-09-14,901709.82,0,59.38,3.988,138.5673,4.156,2012,9,37,1088248.4,997554.7549999999,37,0,994576.2892972215,Maintain current stock and price
40,2012-09-21,899768.4,0,54.12,4.056,138.6534,4.156,2012,9,38,901709.82,980635.34,38,0,939907.1875339869,Maintain current stock and price
40,2012-09-28,919595.44,0,50.98,4.018,138.7395,4.156,2012,9,39,899768.4,969247.8225,39,0,933788.6471706257,Maintain current stock and price
40,2012-10-05,1069112.0,0,57.21,4.027,138.8256,4.145,2012,10,40,919595.44,952330.515,40,0,934495.3729881911,Maintain current stock and price
40,2012-10-12,982523.26,0,47.35,4.029,138.9117,4.145,2012,10,41,1069112.0,947546.415,41,0,969531.1761357588,Maintain current stock and price
40,2012-10-19,918170.5,0,46.33,4.0,138.8336129,4.145,2012,10,42,982523.26,967749.7749999999,42,0,994123.813188836,Maintain current stock and price
40,2012-10-26,921264.52,0,49.65,3.917,138.7281613,4.145,2012,10,43,918170.5,972350.3,43,0,943828.5679510862,Maintain current stock and price
41,2012-04-06,1460234.31,0,48.48,3.854,197.5971285,6.547,2012,4,14,1239423.19,1225025.99,14,0,1267609.136234203,Maintain current stock and price
41,2012-04-13,1323004.73,0,46.84,3.901,197.780931,6.547,2012,4,15,1460234.31,1279130.875,15,0,1307168.0692435931,Maintain current stock and price
41,2012-04-20,1220815.33,0,43.57,3.936,197.7227385,6.547,2012,4,16,1323004.73,1309504.1524999999,16,0,1323132.3991985521,Maintain current stock and price
41,2012-04-27,1248950.65,0,57.66,3.927,197.664546,6.547,2012,4,17,1220815.33,1310869.3900000001,17,0,1300666.568718126,Maintain current stock and price
41,2012-05-04,1359770.73,0,52.86,3.903,197.6063534,6.547,2012,5,18,1248950.65,1313251.255,18,0,1306143.4418651657,Maintain current stock and price
41,2012-05-11,1353285.1,0,50.22,3.87,197.5481609,6.547,2012,5,19,1359770.73,1288135.3599999999,19,0,1310185.6099705608,Maintain current stock and price
41,2012-05-18,1331514.44,0,55.24,3.837,197.5553137,6.547,2012,5,20,1353285.1,1295705.4525000001,20,0,1313844.4448110277,Maintain current stock and price
41,2012-05-25,1424500.47,0,54.89,3.804,197.5886046,6.547,2012,5,21,1331514.44,1323380.23,21,0,1338700.8173081162,Maintain current stock and price
41,2012-06-01,1374891.36,0,57.29,3.764,197.6218954,6.547,2012,6,22,1424500.47,1367267.685,22,0,1396481.1506641626,Maintain current stock and price
41,2012-06-08,1436383.84,0,65.11,3.741,197.6551863,6.547,2012,6,23,1374891.36,1371047.8425,23,0,1379148.0075339526,Maintain current stock and price
41,2012-06-15,1384584.59,0,64.92,3.723,197.692292,6.547,2012,6,24,1436383.84,1391822.5275,24,0,1414315.4902714978,Maintain current stock and price
41,2012-06-22,1386407.17,0,66.88,3.735,197.7389345,6.547,2012,6,25,1384584.59,1405090.065,25,0,1393753.3035582062,Maintain current stock and price
41,2012-06-29,1355600.01,0,76.54,3.693,197.785577,6.547,2012,6,26,1386407.17,1395566.74,26,0,1392679.069306302,Maintain current stock and price
41,2012-07-06,1456300.89,0,74.47,3.646,197.8322195,6.432,2012,7,27,1355600.01,1390743.9024999999,27,0,1370898.3481140102,Maintain current stock and price
41,2012-07-13,1332594.07,0,67.24,3.613,197.8788621,6.432,2012,7,28,1456300.89,1395723.165,28,0,1415321.960885842,Maintain current stock and price
